fips,year,num_M,num_F
4224000,2005,1,0
26125,2004,1,0
04017,2008,1,0
0608370,2006,0,1
42007,2007,1,0
06029,2006,0,0
39077,2012,1,0
29099,1992,0,1
1714000,1995,0,1
3200060,2014,1,0
0980000,1995,1,0
34009,2011,1,0
26125,2012,1,0
06077,2020,1,0
51680,2009,1,0
2970000,2011,1,0
51153,1995,1,0
0636770,1992,1,0
0670098,2000,1,0
0816000,1991,0,1
1304000,1997,0,1
06001,2006,0,1
24017,2010,1,0
0669000,1990,1,0
41039,2014,0,1
5182000,1992,1,0
0625800,2004,1,0
0427400,2018,0,1
0619766,2008,1,0
13117,1998,1,0
04017,2012,1,0
39099,2008,0,1
53027,2020,1,0
4827000,2007,1,0
0600153,2004,0,1
24037,2006,1,0
0680000,1990,0,1
34037,2012,1,0
3200060,2002,1,0
1257425,2018,1,0
0659451,2004,1,0
4459000,1990,1,0
42095,2005,1,0
1201500,2010,0,1
10003,2012,1,0
0675000,2014,0,1
0662938,2002,0,1
37001,2000,0,0
10005,1998,1,0
3651000,1993,1,0
37081,2016,1,0
3651000,1993,0,1
12086,2000,1,0
0609850,2006,0,1
23001,2014,0,0
37155,2014,1,0
0675000,2002,1,0
24043,2006,1,0
42055,2019,1,0
13067,1996,1,0
13089,2002,1,0
12081,2016,1,0
5374060,2005,0,1
0635700,2006,1,0
34009,2017,1,0
GA-212,2008,0,0
GA-216,2010,0,0
0628050,2018,0,1
45073,2004,1,0
06053,2020,1,0
0686832,2004,1,0
0107000,1995,1,0
24003,2006,1,0
15009,2014,1,0
5157000,2016,1,0
24043,2006,1,0
1214400,2014,1,0
42027,2009,0,1
42003,2007,1,0
45045,2016,1,0
2629000,1999,1,0
06075,2006,0,1
0667000,2006,0,1
2938000,2015,1,0
12097,1998,0,1
08101,2002,0,1
38035,2014,1,0
4748000,2015,1,0
1258715,2002,1,0
0614400,1998,0,1
26125,2004,1,0
1263000,2009,1,0
1225175,2016,1,0
27003,2020,0,1
0641190,2000,1,0
13103,2008,1,0
31055,2010,1,0
39139,2018,0,1
0803360,2013,0,0
42007,2019,1,0
5363000,2019,0,1
0635700,2000,0,1
27169,2018,0,1
3200060,2000,1,0
48041,2020,1,0
42125,2011,1,0
3601000,1997,1,0
0609640,2006,1,0
15003,2014,1,0
1517000,2014,1,0
33011,2014,1,0
12091,1990,0,0
0667000,2020,1,0
37025,2006,1,0
0820000,1999,1,0
24025,2010,1,0
37179,2014,0,1
0683346,2020,0,1
0667000,2020,1,0
0604740,2004,1,0
34009,2005,1,0
1258715,2002,1,0
51059,2007,1,0
15003,2002,0,1
1517000,2002,0,1
0670000,2020,1,0
26159,2000,1,0
19193,2010,1,0
06031,2018,1,0
1263000,2019,0,1
04021,2020,1,0
17197,2020,1,0
0654652,2012,1,0
17195,2012,0,1
38101,2014,1,0
3651000,2003,0,1
24031,2010,1,0
0150000,2001,0,1
53005,2000,1,0
0616350,2004,1,0
42003,1999,1,0
20177,2004,1,0
0648354,1999,0,1
3128000,2013,0,1
26163,2008,1,0
15007,2020,1,0
08059,2020,1,0
3719000,1991,1,0
TX-145,2016,0,0
0832155,2019,1,0
13313,2012,1,0
17197,2008,1,0
31055,1994,1,0
0973000,1995,1,0
12005,2010,1,0
0632370,2016,1,0
53025,2016,1,0
4967000,1991,1,0
0427820,2008,0,1
0632070,2012,1,0
0628050,2020,1,0
37025,1990,0,0
42079,2013,1,0
0617918,2012,1,0
0670000,2010,1,0
4659020,2014,0,1
0651182,2010,1,0
19113,2012,1,0
10003,2012,1,0
2523000,1991,1,0
15003,2004,0,1
1517000,2004,0,1
15003,2014,1,0
1517000,2014,1,0
0541000,2018,1,0
26125,2012,0,1
0629550,2012,1,0
37081,2016,1,0
3651000,2001,1,0
5305210,2005,1,0
41071,2010,0,1
37071,1998,1,0
53057,2002,1,0
41039,2012,1,0
4419180,2004,1,0
36093,2009,1,0
41067,2010,1,0
24003,2014,1,0
34033,2020,1,0
37021,2012,0,1
27131,2014,1,0
48355,2006,1,0
0827425,2007,1,0
0803360,2017,0,1
53015,2000,1,0
20091,2012,1,0
0668084,2018,0,1
37071,2006,1,0
20091,2014,0,1
42133,2015,1,0
29099,1990,1,0
2102990,2020,0,1
3651000,2005,1,0
34009,2016,1,0
39147,2000,1,0
53053,2000,0,1
24033,2004,1,0
12119,2008,0,1
51107,2015,1,0
18019,2016,1,0
0803360,2019,1,0
0635700,2006,0,1
0614400,2018,0,0
3673000,2001,0,1
48041,2016,1,0
18035,2010,1,0
4816110,2015,0,1
GA-256,2004,0,0
4260000,2015,1,0
48141,2006,1,0
3410000,2016,1,0
2555745,1995,1,0
12086,2018,0,1
42013,1991,1,0
3719000,2015,1,0
0634800,2018,0,1
49053,1998,1,0
0628650,2006,0,1
18057,2010,0,1
3651000,2013,1,0
10003,2016,1,0
26049,2018,1,0
53033,1989,1,0
1150000,1990,1,0
24047,2014,1,0
22051,1995,1,0
1302550,2008,0,1
0427400,2018,1,0
24033,2018,0,1
17097,1990,1,0
51800,2009,1,0
3651000,1993,1,0
45077,2012,1,0
16005,2000,1,0
0807850,2021,0,1
0613392,2002,0,1
0644000,1993,1,0
12127,2006,1,0
0600027,2008,0,1
3719000,2011,0,1
0609640,2014,0,1
17197,2004,1,0
0657792,2004,0,1
41039,1996,1,0
26125,2014,0,1
32003,1994,0,1
24045,2018,1,0
06095,2000,1,0
42125,2019,1,0
42107,2009,1,0
18127,2002,1,0
0666000,2004,0,1
19013,2002,1,0
06037,2006,1,0
24017,2010,1,0
24017,2010,1,0
36029,2019,1,0
12099,2014,1,0
1201560,2002,1,0
46099,2014,1,0
4835000,2012,0,1
13051,2016,1,0
54107,2012,1,0
18167,2016,1,0
42079,2011,0,1
4827000,2019,0,1
34013,2008,1,0
NM-1356,2004,0,0
26125,2008,1,0
0662938,2014,1,0
51107,1999,1,0
0664224,2010,1,0
53025,2014,1,0
42041,2015,1,0
26099,2016,0,1
MS-1019,2007,0,0
48339,2010,1,0
51179,2007,1,0
1150000,2010,1,0
37195,2014,1,0
0608370,2006,0,1
41071,2014,1,0
0471510,2016,0,0
2718116,2018,0,1
3728000,2007,0,0
0657792,2012,1,0
37035,2014,0,1
41039,2000,1,0
15009,2006,1,0
12035,2004,1,0
4159000,2016,0,1
3977000,1997,1,0
37119,2000,1,0
36089,2011,1,0
0611110,2012,1,0
34041,2013,1,0
53053,1996,1,0
06097,2008,0,1
0611194,2002,0,0
4261000,2005,1,0
0636840,2008,1,0
4134100,2014,1,0
08101,2006,1,0
17197,2008,0,1
51700,2001,1,0
22001,2003,1,0
1263000,2009,0,1
5539225,2016,1,0
0659920,2004,1,0
24043,2006,1,0
26073,2012,0,1
42095,2013,1,0
3663000,2017,1,0
0648256,2002,1,0
0657792,2008,1,0
42055,2019,1,0
06111,2002,0,1
45083,2016,1,0
17161,2002,1,0
0666000,1989,0,1
0648354,1999,1,0
10003,2002,1,0
39129,2004,1,0
34013,2019,1,0
3651000,2001,1,0
0669000,1994,1,0
24015,2004,1,0
0660620,2018,1,0
0600020,2020,0,1
36103,1989,1,0
42021,2011,1,0
19113,2018,1,0
0622804,2014,1,0
0648354,2020,1,0
37001,1990,1,0
39029,1996,0,1
26099,2016,1,0
39103,2014,0,1
0683346,2010,0,1
06039,2006,1,0
4835000,2007,0,1
06019,2010,1,0
19049,2014,1,0
42013,1991,1,0
2938000,2011,1,0
0613014,2018,0,1
22109,2003,1,0
53045,2008,1,0
13051,2012,1,0
0602000,2014,0,1
29021,2014,1,0
0604740,2014,0,1
21151,2014,1,0
39025,1990,0,1
10003,2002,1,0
39003,2008,1,0
53071,2016,1,0
26163,1996,1,0
15009,1996,1,0
06067,2012,1,0
4105800,2020,1,0
13215,2012,1,0
19169,2014,1,0
12061,2008,1,0
0669000,2008,0,1
4835000,2015,1,0
5305210,2009,1,0
53011,2018,0,1
42129,1991,1,0
42107,2005,1,0
24043,2006,1,0
17111,2020,0,1
0636000,2002,1,0
3651000,2001,0,1
34011,2005,0,1
0683346,2010,0,1
2507000,2019,0,1
48355,2020,1,0
15009,2002,0,1
GA-246,2012,0,0
1201560,2014,0,1
4835000,1989,1,0
51085,2007,0,0
12086,2010,1,0
26049,2016,1,0
0670098,2014,1,0
0653322,2014,1,0
1319000,2018,0,0
0816000,2007,1,0
4260000,2019,1,0
15009,1990,1,0
1200480,2002,0,1
53077,2010,0,1
23019,2014,0,1
48039,2000,1,0
15009,2010,1,0
NM-1355,2012,0,0
0541000,2020,1,0
15009,2002,0,1
0677000,2018,1,0
5305280,2013,0,1
3719000,1989,1,0
0614400,2000,0,1
0668378,2016,1,0
53033,2017,0,1
4260000,1991,1,0
22057,2003,1,0
0629610,2012,0,1
MS-1022,2011,0,0
42107,2001,1,0
26087,2008,1,0
53041,2016,0,1
1303440,2004,1,0
0656784,2012,1,0
0635310,2010,1,0
0607440,2016,1,0
2400510,2000,1,0
37049,2018,1,0
3651000,1993,1,0
0632070,2006,0,1
19193,2014,1,0
0629000,2008,1,0
28067,2015,1,0
41039,2008,1,0
42095,2005,0,1
18035,2014,1,0
IN-46,2014,0,0
53015,2014,1,0
2507000,1995,1,0
1150000,1997,0,1
13063,2008,0,1
18091,2008,1,0
24005,1990,0,0
0616000,2010,0,1
39029,2020,1,0
48491,1990,1,0
53015,2008,0,1
4419180,2000,1,0
0602000,2002,1,0
48121,1992,1,0
05125,2000,0,1
12087,2012,1,0
24033,2002,1,0
12099,2010,0,1
13077,2020,1,0
0678582,2008,1,0
04025,2016,1,0
27163,2020,0,1
37081,2012,1,0
4105800,2016,1,0
39165,2002,0,1
26125,2004,1,0
53015,2006,1,0
4419180,2006,1,0
0609850,2008,1,0
0624638,2012,1,0
24033,2002,0,1
3977000,2021,0,0
0657456,2020,1,0
37001,1994,1,0
3719000,1997,0,1
27003,2016,1,0
35045,2002,1,0
0648354,2003,1,0
20173,2006,1,0
0600020,2008,1,0
2676460,2013,1,0
53061,1997,1,0
0678582,2014,1,0
28081,2015,1,0
0473000,2001,1,0
0668000,2008,1,0
1871000,1991,1,0
19193,2010,1,0
5363000,2019,1,0
22051,2007,1,0
06075,2004,1,0
0667000,2004,1,0
34033,2016,1,0
0686832,2018,1,0
1270600,2003,1,0
4419180,2016,1,0
26125,2020,0,1
42003,2011,1,0
26163,1990,1,0
24015,2010,1,0
0635130,2002,1,0
37021,2012,0,1
0803360,2013,1,0
2684000,1995,1,0
5374060,2001,0,1
0668000,2004,0,1
1258715,2000,1,0
34009,2019,1,0
13117,1996,1,0
1150000,1996,1,0
37035,1996,1,0
0668084,2018,0,1
0635310,2008,1,0
04027,2012,1,0
24037,2018,0,1
4459000,1990,1,0
1825000,2015,1,0
24003,2002,1,0
OK-1609,2010,0,0
48167,2016,1,0
0684550,2004,0,1
24013,1994,0,1
0684550,2016,1,0
0816000,1991,1,0
49011,2014,0,1
06017,2020,1,0
48209,2020,0,1
5370000,2017,1,0
1210275,1996,1,0
0668000,2012,1,0
3651000,2005,0,1
3651000,2009,1,0
2102990,2018,0,1
0659920,2020,0,1
13117,1998,1,0
53009,1998,1,0
0614550,1998,1,0
23011,2008,1,0
3684000,2003,1,0
0803360,2015,0,1
4835000,2009,1,0
0622804,2006,0,1
26103,2008,1,0
0803360,2019,0,0
0609640,2014,1,0
4169600,1992,1,0
12095,1992,1,0
3915000,2005,1,0
42095,2017,1,0
24005,1990,1,0
0635430,2010,1,0
0653980,1990,1,0
08005,2010,0,1
0683346,1996,1,0
0653980,1998,0,1
2507000,1999,1,0
3663000,2009,1,0
3451000,2014,0,1
4419180,2006,1,0
39109,2006,1,0
15009,1998,0,1
0667000,2018,1,0
2621000,2007,1,0
32031,2018,0,1
08005,2004,1,0
37001,2010,1,0
24017,2010,1,0
0633860,2002,1,0
22051,2003,1,0
4224000,1993,0,1
42027,1999,1,0
39153,2000,1,0
0803360,2005,0,1
3719000,1997,1,0
0629504,2020,0,1
18167,2006,1,0
3728000,2009,1,0
24043,2018,1,0
24005,2016,1,0
2404000,2016,1,0
3684000,2015,1,0
3719000,2001,1,0
0628000,1996,1,0
0608370,2004,1,0
37191,2000,0,1
0626640,2002,0,1
24037,2010,1,0
0681344,2016,0,1
22109,1991,1,0
3961000,2005,1,0
4419180,2006,1,0
55087,2015,1,0
06073,1996,1,0
0446000,1998,1,0
34011,2005,1,0
34019,2007,0,1
18035,2016,0,1
26149,2000,1,0
0678120,2012,1,0
53033,2005,0,1
53053,2014,1,0
0623080,2016,0,1
0636770,1996,1,0
1253000,2000,0,1
TX-293,2016,0,0
4147000,1996,1,0
1271000,2003,1,0
41017,2014,1,0
0454050,2006,0,1
06077,2004,1,0
0608460,2016,0,1
26099,2020,1,0
0600562,2020,0,1
3719000,2001,1,0
0670224,2020,1,0
42069,2011,1,0
33013,2020,1,0
27169,2002,1,0
12099,1990,1,0
36029,2021,1,0
2701900,2018,1,0
15009,1992,1,0
01121,2018,1,0
32031,1996,1,0
5613900,2004,1,0
53061,2005,0,1
17037,2008,1,0
1257425,2018,1,0
0151000,2019,0,0
0670098,2002,1,0
23003,2010,0,0
06037,1996,1,0
06059,1998,0,1
15009,2010,1,0
12073,2020,1,0
26161,2020,0,1
0653322,1996,1,0
3651000,1997,1,0
0616920,2012,0,1
24013,1990,1,0
0608370,2004,1,0
0648354,2005,1,0
0633840,2006,1,0
18089,2018,1,0
0670000,2020,1,0
24015,2002,1,0
39041,2014,1,0
51087,2019,0,1
42003,2021,1,0
18011,2010,1,0
32003,1990,0,1
0670098,2012,1,0
1608830,2019,1,0
2708794,1998,0,1
0609640,2016,0,1
22063,1995,1,0
0648256,2010,0,1
0622710,2017,0,1
0670098,2000,1,0
24003,2010,1,0
36103,2011,1,0
4419180,1998,1,0
06023,2002,1,0
34017,2008,1,0
51015,2019,1,0
18167,2014,1,0
48209,2014,1,0
15007,2016,1,0
29183,2018,1,0
0666000,2020,1,0
0816000,1991,1,0
01125,2014,1,0
24013,1998,0,1
32031,2002,1,0
24035,2014,1,0
5374060,2013,0,1
0675000,2014,0,0
0632550,2002,1,0
0613014,2018,0,1
CO-012,2020,0,0
0668000,2016,1,0
2404000,2020,0,1
0616532,2012,0,1
0681666,2016,1,0
1258715,2002,1,0
05145,2018,1,0
1822000,1999,1,0
42095,2005,1,0
AL-20,2010,0,0
48381,2020,1,0
04007,2008,1,0
24009,2014,1,0
3260600,1998,0,0
0602850,2000,0,0
45031,2020,0,0
53015,2014,1,0
21145,2018,1,0
0611110,2012,1,0
36001,2015,1,0
0681344,2008,1,0
48355,2016,1,0
0636840,2004,0,1
37081,2014,0,1
4714000,2021,1,0
36007,2011,1,0
31055,2016,1,0
36103,2017,1,0
0628000,2004,1,0
2935000,1994,1,0
06019,2008,0,1
12117,1996,0,1
0624638,2020,0,0
0600153,2004,0,1
3755000,2009,0,1
13057,2014,0,1
1304000,2021,0,1
39145,2016,1,0
24025,2018,1,0
0634880,2004,0,1
27163,2016,1,0
1253000,2019,1,0
42077,2003,1,0
0636840,2004,0,1
39055,2012,1,0
06053,2014,1,0
4967000,1999,1,0
24005,1990,1,0
37119,2006,0,1
39077,2016,1,0
0446000,1996,0,0
0654652,1998,1,0
0633000,2018,0,1
0670000,2010,1,0
KY-48,2018,0,0
45083,2016,1,0
55135,2016,0,1
51059,2007,1,0
1263000,2019,1,0
GA-252,2004,0,0
0107000,2011,1,0
4260000,2011,1,0
0622710,2011,1,0
48303,2006,0,1
0617918,2000,1,0
0659920,2004,0,1
39153,2016,0,1
24031,1994,0,1
54081,2016,1,0
39153,2016,1,0
36079,2014,0,1
18167,2016,0,1
08123,2018,1,0
4134100,2014,1,0
0653980,1992,0,1
0612330,1998,1,0
GA-257,2008,0,0
40101,2016,1,0
0668000,2018,0,1
0455000,2020,0,1
0672016,1998,1,0
3651000,1993,1,0
26125,1996,1,0
10003,2008,1,0
1822000,1999,1,0
06045,2006,1,0
0608460,2008,1,0
0NM-8,2016,0,0
0681666,2018,1,0
1243975,2004,1,0
29037,2014,1,0
34037,2010,1,0
45079,2020,0,1
13285,2000,1,0
12071,2006,1,0
0644000,1995,0,1
0644000,2009,1,0
06001,2006,1,0
24005,2016,0,0
2404000,2016,1,0
36013,2005,1,0
06095,2008,1,0
34033,2004,1,0
0666000,2005,1,0
0616532,2008,0,1
5182000,2018,1,0
3651000,2021,0,1
13185,2016,0,0
3915000,2021,0,1
41043,2000,0,1
08005,2002,1,0
0633150,2001,0,1
0632070,2006,0,1
13285,2008,1,0
26099,2016,1,0
26161,2020,1,0
1303440,2002,0,1
13059,2002,0,1
24009,2006,1,0
08067,2016,0,1
0626640,2008,0,1
10003,1998,1,0
41039,2008,1,0
0908000,1989,0,1
0614400,1998,1,0
0669000,1994,0,1
06045,1998,1,0
42107,2011,1,0
3901000,2007,1,0
48039,1998,1,0
39035,2010,0,1
0636770,2020,1,0
0648354,2007,1,0
53053,2010,1,0
34009,2011,1,0
0473000,2020,0,0
37081,2012,1,0
0648256,2012,0,1
3731400,2012,0,1
42003,2021,1,0
0635430,2016,1,0
08041,2016,0,1
26161,2020,1,0
51680,2009,1,0
48423,2012,1,0
13117,2016,0,1
41019,2018,1,0
53027,2020,0,1
0636000,2010,1,0
35001,1990,0,1
15001,1990,0,0
0803360,1999,1,0
15003,2002,1,0
1517000,2002,1,0
3651000,2001,1,0
4748000,2007,1,0
12097,2012,1,0
0613360,2005,0,1
4835000,2009,1,0
3200060,2006,1,0
18089,2018,0,1
0636000,2014,0,1
4748000,2018,1,0
1258715,2000,1,0
20209,2005,1,0
24045,2010,1,0
0616350,2010,1,0
54033,2012,1,0
1263000,2005,1,0
1230000,1994,1,0
36079,2006,1,0
0641992,2020,1,0
12107,2016,0,0
29183,1990,1,0
0622230,2010,0,1
48451,2014,1,0
37049,2010,1,0
3651000,1993,1,0
3901000,2019,0,1
12005,2002,1,0
1253000,2008,1,0
3651000,2017,1,0
53005,1992,1,0
GA-212,2012,0,0
3651000,1997,1,0
04001,2000,1,0
54107,2008,0,1
26125,2018,1,0
0636770,2002,0,1
5305280,2015,0,1
0664224,1998,0,1
26049,2016,1,0
34041,2000,0,1
37147,2020,0,1
0622804,2012,0,1
06059,2014,1,0
47125,2018,1,0
12107,2016,1,0
26161,2012,1,0
5101000,2015,1,0
3915000,1993,1,0
1714000,1991,1,0
23011,2014,0,1
2102990,2008,0,1
26125,2020,1,0
0616740,2005,0,1
NM-1356,2008,0,0
05045,2012,1,0
4419180,2012,1,0
26163,2012,1,0
06077,2016,1,0
42095,2005,1,0
18089,2010,1,0
2102990,2018,0,1
23011,2010,0,1
0862000,2015,1,0
26125,1992,0,1
53061,1999,1,0
0648354,2002,1,0
49035,2014,0,1
18157,2000,1,0
26027,2012,1,0
39169,2008,1,0
34009,2019,0,0
22017,1995,1,0
3719000,2017,0,1
04021,2008,1,0
4131250,1994,0,1
42071,1995,0,1
0609640,2010,1,0
53053,2000,1,0
0641992,2018,1,0
TN-18,2014,0,0
36013,2005,1,0
49049,2002,1,0
0664000,2020,1,0
53061,1993,0,0
3651000,1997,1,0
0602000,2004,0,1
56025,2014,1,0
2701900,2016,0,1
39003,2004,0,1
0613588,2018,0,1
2404000,2020,1,0
0648354,2003,0,1
1759000,1989,1,0
0455000,2020,0,1
4835000,2001,1,0
24043,1990,1,0
32003,1998,0,1
37001,2010,1,0
0KY-2,2018,0,0
26125,2016,1,0
4817000,2020,0,1
3719000,1997,1,0
15003,2002,1,0
1517000,2002,1,0
0611194,2006,1,0
08077,1990,1,0
26099,2012,1,0
12057,1996,0,1
10001,2002,1,0
12055,2004,1,0
0635700,2012,1,0
0629550,2005,1,0
0657792,2018,0,1
32003,2020,1,0
39103,1990,1,0
51770,2009,1,0
12009,2014,1,0
1150000,1996,1,0
0980000,1997,1,0
3712000,2009,1,0
18019,2016,1,0
3728000,2011,1,0
24017,1998,1,0
0634800,2000,0,1
48027,2012,1,0
48141,2014,1,0
4131250,2010,1,0
0677000,2016,1,0
37151,2020,1,0
01097,2004,1,0
24015,2010,0,1
2603000,1994,1,0
18057,2000,1,0
1201560,2000,0,1
0611110,2006,0,1
5363000,2019,1,0
1263000,2017,1,0
05145,2008,1,0
0622020,2020,1,0
0980000,1993,1,0
34037,2021,1,0
26125,2012,0,1
08031,2015,1,0
0820000,2015,1,0
39041,1992,0,1
19153,2010,0,1
0807850,2019,1,0
39153,2012,0,1
08005,2014,1,0
3006550,2009,1,0
4817000,1993,0,0
0669196,2008,1,0
0602000,2010,0,1
20173,2012,1,0
50021,2014,1,0
0681204,2016,0,1
3728000,2005,1,0
34041,2006,1,0
KY-38,2018,0,0
18005,2006,1,0
24009,2014,1,0
0644000,1989,1,0
34011,2017,1,0
06085,2002,1,0
1271000,2011,0,1
0908000,1991,1,0
0803360,1999,0,1
08041,2008,0,1
26125,2020,0,1
23001,2012,1,0
0604740,2004,0,1
0654652,2014,1,0
18043,2006,1,0
0807850,2021,0,1
51095,2011,1,0
0648354,2002,0,1
1714000,2011,1,0
3240000,2015,1,0
3651000,1997,1,0
2718116,2018,1,0
53053,2002,1,0
06029,2008,1,0
0623182,2018,0,1
0600016,2020,1,0
0613014,2008,1,0
22051,2003,1,0
10001,2006,1,0
48209,2006,0,1
3651000,2017,0,1
42043,2015,1,0
06095,2018,1,0
0609640,2004,0,1
12009,2000,1,0
2836000,2001,0,0
17043,1990,0,0
42027,2015,1,0
24037,2018,1,0
42027,2019,1,0
0616000,2006,0,1
29043,2014,0,1
36079,2001,1,0
24045,2014,1,0
0601770,2016,1,0
3728000,2007,0,0
4835000,1997,1,0
0668000,2004,1,0
3755000,2017,0,1
45055,2018,1,0
27169,2006,1,0
27003,2018,1,0
45047,2008,1,0
29019,2016,1,0
27037,2016,0,1
16005,2012,1,0
42095,2013,1,0
53073,2015,0,1
39005,1996,1,0
4740000,2003,1,0
22005,2003,1,0
35001,2010,1,0
3728000,2017,0,1
0635310,2020,1,0
3663000,2017,1,0
5374060,2013,1,0
3719000,1991,1,0
20015,2004,1,0
26125,2004,1,0
3651000,2010,1,0
42107,2009,1,0
3704720,2016,1,0
42013,2019,0,1
15009,2002,1,0
4105350,2010,0,1
15009,2014,1,0
2148000,1998,0,0
3128000,2001,1,0
26125,2008,0,1
37001,1990,1,0
42019,2011,1,0
13021,2020,1,0
5370000,2021,1,0
TX-1982,2000,0,0
08013,2008,1,0
08005,2010,1,0
24017,2006,1,0
26125,2004,1,0
4807000,2011,0,1
20103,2008,1,0
4827000,2011,1,0
1230000,1997,1,0
37081,2010,0,1
0609640,2004,0,1
2708794,2008,0,1
25005,1998,0,1
2743000,2017,0,0
1200180,2010,1,0
36029,2011,1,0
0651182,2018,1,0
20177,2016,1,0
26125,1992,1,0
0623182,2014,1,0
3977000,2009,1,0
5322640,2018,0,1
21111,2020,0,1
2148000,2020,0,1
32003,2002,1,0
3128000,2009,1,0
0608370,2012,0,1
2754880,2008,0,1
0683346,2020,1,0
13135,2006,1,0
0678582,2006,0,1
26125,2016,1,0
21073,2018,1,0
0680854,2020,0,1
26163,2010,0,0
20177,2012,1,0
3651000,2017,1,0
08101,2002,1,0
15007,2008,1,0
40027,2018,1,0
12019,1990,1,0
13117,2018,1,0
06059,1998,1,0
3421000,2000,1,0
36015,1990,0,0
39143,2016,1,0
37083,2018,1,0
3651000,2001,1,0
3728000,2001,0,0
06075,2002,1,0
0667000,2002,1,0
3268400,2010,1,0
3673000,2007,1,0
24005,2016,0,1
2404000,2016,0,1
0669000,1992,0,1
48257,2014,0,0
4751560,2018,1,0
0667000,2011,1,0
3702970,2007,0,0
24027,2014,0,1
15009,2000,0,1
0626640,2006,1,0
1254000,2004,1,0
3921000,2003,1,0
3651000,2013,1,0
06029,2006,1,0
18095,2018,1,0
06019,2000,1,0
0611194,2010,1,0
4105350,2010,1,0
3921000,1989,1,0
26117,2004,0,1
34033,2008,1,0
0639248,2020,0,0
06099,2004,1,0
0669000,1998,0,1
0634800,2018,0,1
2708794,2000,0,1
0625800,2004,1,0
37119,2006,0,1
24037,2002,1,0
06083,1998,0,1
26099,2016,1,0
1235000,1990,1,0
32003,1992,0,1
06053,1996,1,0
0632070,2014,0,1
1232000,2012,1,0
06081,2016,1,0
24043,1998,1,0
17197,2008,1,0
53053,2016,1,0
1150000,1998,1,0
0668000,2000,0,1
55021,2010,1,0
41039,2018,1,0
37119,2002,1,0
3651000,1997,0,1
06083,2004,0,1
0668000,2008,0,0
53025,2020,1,0
0635700,1998,0,1
37001,2006,1,0
3977000,2017,1,0
5182000,1992,1,0
37133,2010,1,0
12095,1992,1,0
06059,2006,0,1
20155,2012,1,0
3775000,1989,0,1
42027,2007,1,0
53009,2018,0,1
06073,2008,1,0
21113,2018,1,0
26125,2016,1,0
12086,2010,1,0
26049,2012,1,0
48039,2012,1,0
0670098,2008,0,1
19153,2002,1,0
0616740,2008,0,1
3719000,2001,0,1
26027,2008,1,0
53007,2014,1,0
37025,2002,0,1
24043,2002,1,0
34011,2006,1,0
0648256,2012,0,1
45083,2016,1,0
0666000,1989,1,0
13113,2020,1,0
0644000,1995,1,0
27025,2010,0,1
42079,2011,1,0
41039,2010,1,0
2740166,2014,1,0
37119,2010,1,0
18167,2016,1,0
2622000,2013,1,0
01081,1998,1,0
41039,2014,1,0
17043,2010,1,0
0622678,2012,0,1
12119,2012,0,1
12099,1990,1,0
15003,2012,0,1
1517000,2012,0,1
15009,2000,1,0
3601000,2005,0,1
06061,2018,1,0
24003,1998,1,0
24027,2006,1,0
0683346,2000,1,0
28081,2007,1,0
48339,2014,1,0
36111,2015,0,1
01101,2020,1,0
3719000,2013,1,0
0820000,2003,1,0
MS-1024,2015,0,0
06013,2020,1,0
06045,2010,0,0
0678582,1998,1,0
08031,2019,1,0
0820000,2019,1,0
3728000,2015,0,1
12109,2002,1,0
16083,2008,1,0
0628650,2016,0,1
0670098,1996,1,0
13117,1996,1,0
3719000,2003,0,1
51107,2003,1,0
39007,2012,1,0
48027,2018,1,0
0644000,2009,1,0
49011,2006,1,0
30013,2018,1,0
0659451,1998,0,1
42107,2003,1,0
3651000,2008,1,0
24025,2014,1,0
19169,2006,1,0
0659920,2016,1,0
51680,2017,1,0
NC-1443,2004,0,0
2400060,2018,0,1
17197,2020,0,1
1150000,1990,1,0
24005,2010,1,0
24510,2010,1,0
5367000,2021,0,1
48141,1998,1,0
0609640,1998,0,1
28075,2003,1,0
06071,2020,1,0
24043,1998,1,0
15009,2002,0,1
48245,2004,1,0
4805000,2009,1,0
24037,2010,1,0
39077,2016,1,0
48039,2018,0,1
5363000,2019,1,0
51013,2021,0,1
06067,2004,0,1
51121,2015,0,1
0973000,2021,0,1
4134100,2004,1,0
22051,2007,1,0
0635430,2012,0,1
0648354,2012,0,0
1822000,2003,1,0
06073,1990,1,0
48423,2018,1,0
3651000,2013,0,1
12009,2004,0,1
0660466,2020,1,0
37001,1998,0,1
24015,2012,0,1
13073,1992,0,1
15003,2002,1,0
1517000,2002,1,0
53071,2010,1,0
3961000,2011,1,0
28067,2011,1,0
12127,2014,1,0
0660466,2020,0,1
18003,1998,1,0
18157,2006,1,0
4817000,1991,0,0
26125,2004,1,0
3673000,1993,1,0
0651182,2006,1,0
0477000,2007,0,1
39025,2000,1,0
0668000,2010,1,0
40037,2012,1,0
37167,2014,0,1
NC-20A,2014,0,0
36029,2017,1,0
24003,2018,0,1
37107,2018,1,0
24037,2006,1,0
0632070,2010,0,1
4260000,2011,0,1
06075,2014,1,0
0667000,2014,1,0
06019,2014,1,0
17195,1996,1,0
18035,2016,1,0
4454640,2016,1,0
0616920,2014,0,1
4848072,2018,1,0
4835000,2003,0,1
36103,2007,1,0
0608370,2018,1,0
0602000,2014,1,0
34037,2001,1,0
0616350,2008,1,0
26027,2004,1,0
22055,2011,1,0
32003,2002,1,0
