"","fips","state","geo_name","population_2020","mass_ideology_2020","mass_ideology_2020_se","pres_pctD_20","pres_pctD_16","pres_pctD_08","percent_women","percent_white","percent_black","percent_hispanic","percent_asian_american","geo_type"
"228",17063,"Illinois","Grundy County",52533,0.0669166996146411,0.0666270948267209,0.368121151860492,0.374785073655839,0.508643678160919,0.500394742036079,0.827517941103687,0.0164658405192926,0.10873165438867,0.00967011212000076,"County"
"229",17077,"Illinois","Jackson County",52974,-0.0357239169008456,0.064680100093264,0.506592361016719,0.517595764559327,0.611509925807099,0.505648791762251,0.708139842186733,0.143428851889606,0.0535545739419338,0.039396685166308,"County"
"230",17089,"Illinois","Kane County",516522,-0.0940777618610447,0.0420216521412499,0.573567579238657,0.556145687476864,0.5597543966358,0.502115263015266,0.546553680191744,0.0533142828379043,0.328340322387043,0.0423041032134159,"County"
"231",17091,"Illinois","Kankakee County",107502,-0.0112356546779597,0.0532456714348331,0.415363809601869,0.430181405895692,0.52314991316135,0.507741533121831,0.684554705958959,0.144862421164257,0.11646294952652,0.0103532957526372,"County"
"232",17093,"Illinois","Kendall County",131869,-0.0968684561188253,0.0564090755274456,0.529332907756144,0.49922760557729,0.536446814968995,0.507219128310089,0.642228271997209,0.0760375827525802,0.20571172906445,0.0358234308290804,"County"
"233",17097,"Illinois","Lake County",714342,-0.139061174109291,0.0403314559548386,0.622758877500565,0.60917817291054,0.599221737263639,0.500385617122826,0.571643554487906,0.0686435908850383,0.240727830646945,0.0837554000744741,"County"
"234",17099,"Illinois","LaSalle County",109658,0.119742800353642,0.0525626644201148,0.427019313100561,0.422715867797197,0.556483828449762,0.496569069684792,0.824791624870051,0.0240110160681391,0.104470262087581,0.00800671177661457,"County"
"235",17111,"Illinois","McHenry County",310229,-0.078347499881779,0.0446653369118193,0.487201865173863,0.459185137635464,0.527137888035703,0.501826371240828,0.769299452984731,0.0138091538830993,0.150550077523378,0.0285724416479439,"County"
"236",17113,"Illinois","McLean County",170954,-0.0407461073470798,0.050903740104741,0.520317403920175,0.492911906091267,0.506191576232943,0.514005261389053,0.757162745533886,0.0877195034921675,0.0615604197620412,0.0479895176480223,"County"
"237",17115,"Illinois","Macon County",103998,0.0289593892289543,0.0590035560318303,0.409757205384425,0.405737795571678,0.5053535313479,0.520648548252596,0.722292736398777,0.183147752841401,0.0262793515259909,0.0149137483413143,"County"
"238",17119,"Illinois","Madison County",265859,0.0536612431905009,0.0444204962388214,0.432040756870625,0.417808502027635,0.546775420907448,0.512625766685802,0.804159347624117,0.0936285775542675,0.0406117528464336,0.0107124453187592,"County"
"239",17141,"Illinois","Ogle County",51788,0.21540898047444,0.057447815420931,0.367191151269668,0.359342915811088,0.461245235069886,0.503968642822146,0.832625318606627,0.0111608866918977,0.111937128292268,0.00509770603228547,"County"
"240",17143,"Illinois","Peoria County",181830,-0.0350856384567368,0.0511968229280311,0.532543077111084,0.51646696429783,0.570367149158228,0.515144717404388,0.663416377935434,0.187070340427872,0.0554968927019744,0.0431446955947863,"County"
"241",17161,"Illinois","Rock Island County",144672,-0.069492958029304,0.0541673354287308,0.561935246730174,0.544691041554236,0.615267153986455,0.507218171581881,0.675244691439947,0.114790698960407,0.137151625746516,0.0285749834107498,"County"
"242",17163,"Illinois","St. Clair County",257400,-0.0243662998016202,0.0449570292160955,0.544530783024507,0.530096934902673,0.613609629546077,0.516905671309532,0.584677544677545,0.297451437451437,0.0488811188811189,0.0151476301476301,"County"
"243",17167,"Illinois","Sangamon County",196343,0.0380953566222046,0.0507876395493511,0.477695748129919,0.45026471915554,0.522163977810576,0.519986183144452,0.766347667092792,0.132207412538262,0.0270394157163739,0.0224097625074487,"County"
"244",17179,"Illinois","Tazewell County",131343,0.15424494704249,0.0543995060835037,0.368606309035822,0.348279229525862,0.469064012652364,0.50794699500732,0.912739925233929,0.0128137776661109,0.0240667565077697,0.00868717784731581,"County"
"245",17183,"Illinois","Vermilion County",74188,0.0990010402760125,0.0572812628635286,0.332485184230868,0.34467486094898,0.50294154074808,0.502791279347111,0.757346201542028,0.140467461044913,0.051436890063083,0.0079123308351755,"County"
"246",17195,"Illinois","Whiteside County",55691,0.105887172936044,0.06109545507515,0.457542942494399,0.466596194503171,0.589150213296085,0.505409168808912,0.814153094754987,0.0150652708696199,0.128045824280404,0.00579985994146271,"County"
"247",17197,"Illinois","Will County",696355,-0.0245006481681428,0.0396063282366963,0.542472517262433,0.533738279342484,0.566796469183092,0.503810304432661,0.600868809730669,0.116289823437758,0.187908466227714,0.0617142118603299,"County"
"248",17199,"Illinois","Williamson County",67153,0.143692538689676,0.0598635084941313,0.309207137879844,0.284600842426454,0.424902119616579,0.501147506780722,0.866573347430495,0.0427382246511697,0.0264917427367355,0.011689723467306,"County"
"249",17201,"Illinois","Winnebago County",285350,0.0263789529047115,0.0449578620714214,0.512788491558395,0.500399687435444,0.56515493867011,0.511833831310411,0.642141230068337,0.137231470124409,0.143514981601542,0.0284667951638339,"County"
"250",18003,"Indiana","Allen County",385410,0.0835997716999799,0.0412181928661781,0.442839682462849,0.397706217772862,0.47810625478066,0.511271556062538,0.700939259489894,0.115412158480579,0.085423315430321,0.0478918554266885,"County"
"251",18005,"Indiana","Bartholomew County",82208,0.194100218359465,0.0730119605972811,0.365946129470349,0.322867454068241,0.443721928001609,0.500854742304288,0.783317925262748,0.0222119501751654,0.0882760801868431,0.0661614441416894,"County"
"252",18011,"Indiana","Boone County",70812,0.128842458588689,0.0724529155525954,0.405479452054795,0.341243505949388,0.369758095093653,0.505416208958867,0.863342371349489,0.0203496582500141,0.0391882731740383,0.03417499858781,"County"
"253",18019,"Indiana","Clark County",121093,0.108197627051454,0.0589913717751684,0.408272065228754,0.386248736097068,0.464197217104009,0.511960654724609,0.787849008613215,0.0775437060771473,0.0651647906980585,0.0121724624875096,"County"
"254",18029,"Indiana","Dearborn County",50679,0.25180007384756,0.0636370422896965,0.218066789461039,0.212341276743782,0.323671058609723,0.501647163443077,0.933700349257089,0.00605773594585529,0.0142859961719845,0.00438051263837092,"County"
"255",18035,"Indiana","Delaware County",111903,-0.0341625332462322,0.0549956755431978,0.432844971565083,0.427975292342512,0.57582640438045,0.517049208833246,0.83405270636176,0.0737156287141542,0.0315719864525527,0.0130291413098845,"County"
"256",18039,"Indiana","Elkhart County",207047,0.128234252199534,0.0534668500765946,0.357252326217843,0.331272860862204,0.443512162047631,0.505162350042531,0.700512444034446,0.054924727235845,0.191231942505808,0.0113597395760383,"County"
"257",18043,"Indiana","Floyd County",80484,0.0468846243289459,0.0620007752900749,0.426329641952625,0.392666091458154,0.449006073992269,0.517343507501293,0.844515680135182,0.0539361860742508,0.0382933253814423,0.01257392773719,"County"
"258",18053,"Indiana","Grant County",66674,0.166769097857721,0.0606367932534093,0.301792303637322,0.291864435007078,0.433923836606079,0.523039186179498,0.817410084890662,0.0703272640009599,0.0511743708192099,0.00830908600053994,"County"
"259",18057,"Indiana","Hamilton County",347467,-0.0218308211003033,0.0471594022796815,0.465266848092137,0.39582627689798,0.38798739661284,0.511935305168097,0.791974489663767,0.0431494213839012,0.0521085455597222,0.0683086451375239,"County"
"260",18059,"Indiana","Hancock County",79840,0.139286559201035,0.0613698755986734,0.30782268267647,0.262051915945612,0.357545775391391,0.507224203075941,0.89060621242485,0.0299724448897796,0.0275801603206413,0.00989478957915832,"County"
"261",18063,"Indiana","Hendricks County",174788,0.125338796807881,0.0524827691283352,0.377334907298104,0.318592553956327,0.381953951462352,0.500808918247364,0.797388836762249,0.0773565691008536,0.0460901206032451,0.0330171407648122,"County"
"262",18067,"Indiana","Howard County",83658,0.195556693185629,0.0618466559983314,0.334649828939424,0.321502234444826,0.463054317844261,0.515771702032041,0.818451313681895,0.0778885462239116,0.0365774940830524,0.0125989146286069,"County"
"263",18081,"Indiana","Johnson County",161765,0.12417135423681,0.0549001908201228,0.325666513066948,0.275878548443623,0.371347346657478,0.508880012490567,0.845349735727753,0.0242017741785924,0.0395264735882298,0.0465366426606497,"County"
"264",18085,"Indiana","Kosciusko County",80240,0.216666522656288,0.0564502460990802,0.239910506841064,0.208832285808799,0.31072533979276,0.500575694312646,0.847333000997009,0.0088110667996012,0.093369890329013,0.0171610169491525,"County"
"265",18089,"Indiana","Lake County",498700,-0.00680145618699015,0.042867222450644,0.576420625028851,0.607265267968425,0.672328334183974,0.5163153917897,0.503521155003008,0.248792861439743,0.200374974934831,0.0154421495889312,"County"
"266",18091,"Indiana","LaPorte County",112417,0.143746632287008,0.054847020262163,0.463138113332232,0.465999764622808,0.611963256640236,0.484893875846542,0.76462634654901,0.107546011724205,0.0710301822678065,0.00692955691754806,"County"
"267",18095,"Indiana","Madison County",130129,0.148181337037451,0.0525311956151692,0.384792762963401,0.364784561375983,0.533145997914568,0.500475068556641,0.821707690061401,0.0785758747089427,0.0481291641371255,0.00536390812194054,"County"
"268",18097,"Indiana","Marion County",977203,-0.0891438445527298,0.0389686714581968,0.648707805009596,0.620228457229089,0.641985038738979,0.518110160116571,0.505181625516909,0.274962315915936,0.132302090763127,0.0414704007253355,"County"
"269",18105,"Indiana","Monroe County",139718,-0.159319647045235,0.0569961646434383,0.643625266421236,0.624334378875191,0.662892236829479,0.502625272256778,0.805121745229677,0.0368170171345138,0.0455059476946421,0.0602785611016476,"County"
"270",18109,"Indiana","Morgan County",71780,0.240733388250556,0.065488551089018,0.220468648173859,0.203271185299859,0.362978319687972,0.504819656188324,0.93301755363611,0.00483421565895793,0.0177486765115631,0.00420730008358874,"County"
"271",18127,"Indiana","Porter County",173215,0.07551355485089,0.0527004395184844,0.468957217358473,0.464445302587301,0.53767926988266,0.505046372067649,0.790884161302428,0.0438068296625581,0.109136044799815,0.0132840689316745,"County"
"272",18141,"Indiana","St. Joseph County",272912,-0.0157903419438774,0.0450570413071631,0.529771802582699,0.501107669291188,0.586162770858215,0.513792669568049,0.690904027671924,0.132361347247464,0.0973793750366418,0.0249384416954916,"County"
"273",18157,"Indiana","Tippecanoe County",186251,-0.0825804127828453,0.0571435578680863,0.503132273915917,0.469974160206718,0.558338025664582,0.489446784962908,0.705848559202367,0.0604130984531627,0.100117583261298,0.0735834975382682,"County"
"274",18163,"Indiana","Vanderburgh County",180136,-0.0139879545460607,0.0517313152055111,0.451290995161227,0.413322516153334,0.512490724709374,0.516616930790828,0.796309455078385,0.0980814495714349,0.0350457432162366,0.0173313496469334,"County"
"275",18167,"Indiana","Vigo County",106153,0.0122514992428817,0.0534669630172068,0.424744539233149,0.42069821485159,0.580153379208081,0.492262165104831,0.830282705151998,0.0676099592098198,0.0305125620566541,0.0192175444876735,"County"
"276",18173,"Indiana","Warrick County",63898,0.0399646901236704,0.0727008245887869,0.358597251045144,0.321981643573479,0.435008115164773,0.507594733461786,0.897461579392156,0.0165419887946415,0.0216438699176813,0.0259476039938652,"County"
"277",18177,"Indiana","Wayne County",66553,0.192290913474747,0.067454414518972,0.35155586726219,0.3417659137577,0.480386907948745,0.514033342377378,0.851787297341968,0.046218803059216,0.0374889186062236,0.0110288041110093,"County"
"278",19013,"Iowa","Black Hawk County",131144,0.00963097057397622,0.0572655982248588,0.546004564461531,0.53983486576563,0.566821676442409,0.508380352435552,0.77128957481852,0.104282315622522,0.049167327517843,0.0326435063746721,"County"
"279",19049,"Iowa","Dallas County",99678,-0.0564615263582669,0.0590654876478465,0.489902671964422,0.448087899543379,0.435125949620152,0.506492611855475,0.81971949677963,0.0270671562431028,0.0653604606834006,0.0506330383835952,"County"
"280",19061,"Iowa","Dubuque County",99266,-0.00569734422128144,0.0559279245656866,0.485275481833141,0.493413949470957,0.547224993978598,0.506939432059557,0.879948824370882,0.0415650877440413,0.0299901275361151,0.0187073116676405,"County"
"281",19103,"Iowa","Johnson County",152854,-0.342736796585213,0.0536380702222763,0.720774158972985,0.70462073999214,0.60969090966261,0.504553194639816,0.749021942507229,0.0840475224724247,0.0667172596072069,0.0565376110536852,"County"
"282",19113,"Iowa","Linn County",230299,-0.085639635072072,0.0479988647946723,0.570469582575379,0.549126484975542,0.562698909040372,0.506930639995354,0.815943621118633,0.0714245394031238,0.0386931771305998,0.0256275537453484,"County"
"283",19153,"Iowa","Polk County",492401,-0.0989692231707602,0.0425525636913503,0.577949021932424,0.561679543920186,0.522881368028891,0.50722041983937,0.735701186634471,0.0723455070156235,0.0975932217846836,0.0503898245535651,"County"
"284",19155,"Iowa","Pottawattamie County",93667,0.113304957947151,0.0593708580483808,0.414417027352639,0.385784633937993,0.445249631346113,0.507072264516613,0.845345746100548,0.0201671880171245,0.0817790684018918,0.00923484258063139,"County"
"285",19163,"Iowa","Scott County",174669,-0.0507970963443544,0.0511982392355049,0.517895573287422,0.508110417268718,0.513409130359313,0.50938264732148,0.770474440226944,0.0808214394082522,0.0692280828309546,0.0281618375327047,"County"
"286",19169,"Iowa","Story County",98537,-0.164918442489226,0.0574945939613047,0.589215389275977,0.569198751300728,0.528576629049873,0.477806088239238,0.811309457361194,0.0306382374133574,0.0510671118463115,0.0557658544506125,"County"
"287",19181,"Iowa","Warren County",52403,0.0862436050071197,0.0704393338782991,0.414217947028594,0.412725470763132,0.442991032297215,0.510803578560588,0.914012556533023,0.00868270900520962,0.0316394099574452,0.00772856515848329,"County"
"288",19193,"Iowa","Woodbury County",105941,0.0482489862970486,0.0589172249515051,0.420882088208821,0.395974301976207,0.442917591855545,0.505176144893065,0.681860658290936,0.0490556064224427,0.176947546275757,0.0346324841185188,"County"
"289",20015,"Kansas","Butler County",67380,0.123246591170478,0.0600897979025563,0.288574571742889,0.256297278328004,0.335359156476532,0.49367297370236,0.843662807954883,0.0217126743840902,0.0531018106262986,0.0154942119323241,"County"
"290",20045,"Kansas","Douglas County",118785,-0.263080511507458,0.0560975934577306,0.702329906493775,0.67988143756947,0.657321943855224,0.50395710366614,0.760037041714021,0.044626846824094,0.0698320495011996,0.0401650039988214,"County"
"291",20091,"Kansas","Johnson County",609863,-0.0773889228983982,0.0436827994909922,0.542113624996322,0.485714926947505,0.454349450620175,0.509560342583169,0.75492200707372,0.0471925661992939,0.089182324554859,0.0547893543303988,"County"
"292",20103,"Kansas","Leavenworth County",81881,0.197170218473275,0.0613089627362469,0.391199008338968,0.36661040686609,0.441929399083805,0.463954424422565,0.763339480465554,0.0837556942392008,0.0684163603277928,0.015339333911408,"County"
"293",20155,"Kansas","Reno County",61898,0.136725295763691,0.0671128835046947,0.325149109005086,0.305906040268456,0.380895453318422,0.496885206723492,0.812885715208892,0.0300979030017125,0.098484603702866,0.0064622443374584,"County"
"294",20161,"Kansas","Riley County",71959,-0.00671928890493966,0.0669237636490107,0.523692307692308,0.480306458247635,0.46415612001062,0.470422084843317,0.719951639127837,0.0696368765547048,0.103809113522978,0.0499173140260426,"County"
"295",20169,"Kansas","Saline County",54303,0.13537158957548,0.0793969605106778,0.343165106951872,0.313576569868454,0.366247595185898,0.503683662090273,0.764340828315194,0.0336997955914038,0.122313684326833,0.0215457709518811,"County"
"296",20173,"Kansas","Sedgwick County",523824,0.0307532249535983,0.0400412612979543,0.439194451316163,0.400201172548569,0.435212064489179,0.506086194302411,0.64195416781209,0.0888294541678121,0.157743822352546,0.0440720547359418,"County"
"297",20177,"Kansas","Shawnee County",178909,0.0456407223716495,0.0500690212178111,0.515981294894663,0.486017107802195,0.496912748388994,0.51658120234802,0.703558792458736,0.0794314428005299,0.13336947833815,0.015097060516799,"County"
"298",20209,"Kansas","Wyandotte County",169245,-0.0809043857190672,0.0512784764472811,0.614806017418844,0.656032381615599,0.700565649640041,0.503769842473356,0.372708204082839,0.204372359597034,0.329782268309256,0.0478123430529705,"County"
"299",20209,"Kansas","Wyandotte County",169245,-0.0809043857190672,0.0512784764472811,0.660206022755824,0.567555749890686,0.700565649640041,0.503769842473356,0.372708204082839,0.204372359597034,0.329782268309256,0.0478123430529705,"County"
"300",20209,"Kansas","Wyandotte County",169245,-0.0809043857190672,0.0512784764472811,0.660206022755824,0.656032381615599,0.700565649640041,0.503769842473356,0.372708204082839,0.204372359597034,0.329782268309256,0.0478123430529705,"County"
"301",20209,"Kansas","Wyandotte County",169245,-0.0809043857190672,0.0512784764472811,0.614806017418844,0.567555749890686,0.700565649640041,0.503769842473356,0.372708204082839,0.204372359597034,0.329782268309256,0.0478123430529705,"County"
"302",21015,"Kentucky","Boone County",135968,0.165716414957123,0.0574208491713343,0.368584758942457,0.224137931034483,0.323559937727037,0.503493349640728,0.828150741350906,0.0421275594257472,0.0566824546952224,0.0248955636620381,"County"
"303",21015,"Kentucky","Boone County",135968,0.165716414957123,0.0574208491713343,0.225806451612903,0.224137931034483,0.323559937727037,0.503493349640728,0.828150741350906,0.0421275594257472,0.0566824546952224,0.0248955636620381,"County"
"304",21015,"Kentucky","Boone County",135968,0.165716414957123,0.0574208491713343,0.225806451612903,0.277703851556147,0.323559937727037,0.503493349640728,0.828150741350906,0.0421275594257472,0.0566824546952224,0.0248955636620381,"County"
"305",21015,"Kentucky","Boone County",135968,0.165716414957123,0.0574208491713343,0.225806451612903,0.328767123287671,0.323559937727037,0.503493349640728,0.828150741350906,0.0421275594257472,0.0566824546952224,0.0248955636620381,"County"
"306",21015,"Kentucky","Boone County",135968,0.165716414957123,0.0574208491713343,0.318055238530016,0.277703851556147,0.323559937727037,0.503493349640728,0.828150741350906,0.0421275594257472,0.0566824546952224,0.0248955636620381,"County"
"307",21015,"Kentucky","Boone County",135968,0.165716414957123,0.0574208491713343,0.318055238530016,0.328767123287671,0.323559937727037,0.503493349640728,0.828150741350906,0.0421275594257472,0.0566824546952224,0.0248955636620381,"County"
"308",21015,"Kentucky","Boone County",135968,0.165716414957123,0.0574208491713343,0.368584758942457,0.277703851556147,0.323559937727037,0.503493349640728,0.828150741350906,0.0421275594257472,0.0566824546952224,0.0248955636620381,"County"
"309",21015,"Kentucky","Boone County",135968,0.165716414957123,0.0574208491713343,0.368584758942457,0.328767123287671,0.323559937727037,0.503493349640728,0.828150741350906,0.0421275594257472,0.0566824546952224,0.0248955636620381,"County"
"310",21015,"Kentucky","Boone County",135968,0.165716414957123,0.0574208491713343,0.318055238530016,0.224137931034483,0.323559937727037,0.503493349640728,0.828150741350906,0.0421275594257472,0.0566824546952224,0.0248955636620381,"County"
"311",21029,"Kentucky","Bullitt County",82217,0.27303470857367,0.0662540425714577,0.255744062045565,0.239518351951255,0.336416845031698,0.500193336742712,0.909629395380517,0.0127102667331574,0.0257489327024825,0.00578955690428987,"County"
"312",21037,"Kentucky","Campbell County",93076,0.0766780947739606,0.063954939650759,0.404839518555667,0.369144756724086,0.393107555699938,0.511021849861621,0.888983196527569,0.0304267480338648,0.0248076840431475,0.0114315183291074,"County"
"313",21047,"Kentucky","Christian County",72748,0.0966870219049605,0.0652517036940293,0.354893908281999,0.337528174305034,0.393323795898903,0.468367546979584,0.637818221806785,0.213435420905042,0.0790674657722549,0.0167564744047946,"County"
"314",21059,"Kentucky","Daviess County",103312,0.0402512675375939,0.0590967303824025,0.357806710687007,0.328836777339215,0.44997386024077,0.511505464100165,0.845274508285582,0.0471581229673223,0.0401211863094316,0.0240630323679727,"County"
"315",21067,"Kentucky","Fayette County",322570,-0.0714411927999127,0.0445782160190311,0.606182256122039,0.550866057189775,0.524970547864538,0.509574205944461,0.6675853303159,0.149040518337105,0.0922280435254363,0.0420714883591159,"County"
"316",21073,"Kentucky","Franklin County",51541,-0.0816398559104397,0.083703169995415,0.495147150907952,0.475550230741924,0.496343487819104,0.514753903698866,0.800954579849052,0.0869404939756699,0.0397159542888186,0.0203527288954425,"County"
"317",21093,"Kentucky","Hardin County",110702,0.176466744399598,0.0551078504851792,0.3776312769908,0.340804106073567,0.394571629593549,0.502022538170225,0.73246192480714,0.115851565464039,0.0604776788133909,0.024371736734657,"County"
"318",21111,"Kentucky","Jefferson County",782969,-0.0820521812436774,0.0406994263415254,0.602521345421157,0.57033388722191,0.561062384833371,0.516625207350873,0.626143563793713,0.215730124692038,0.075381017639268,0.0354126408580672,"County"
"319",21113,"Kentucky","Jessamine County",52991,0.0462752193525577,0.0829980640574666,0.33382691033784,0.2842076047738,0.314166936615916,0.516706893950822,0.852805193334717,0.0432148855466023,0.0449887716782095,0.012945594534921,"County"
"320",21117,"Kentucky","Kenton County",169064,0.0139494970768226,0.0528823181103833,0.401380597014925,0.360468059132661,0.394487688641779,0.505408407175797,0.840906402309185,0.0484727677092699,0.0457873941229357,0.013462357450433,"County"
"321",21125,"Kentucky","Laurel County",62613,0.269353517642736,0.0669748470618025,0.161482390300231,0.143142476697736,0.207256169212691,0.510595291349802,0.934358679507451,0.00713909252072253,0.0161468065737147,0.00691549678181847,"County"
"322",21145,"Kentucky","McCracken County",67875,0.26643665589495,0.0694507245992075,0.339088293200061,0.305403236592216,0.372657342657343,0.520101734387449,0.792648250460405,0.111941068139963,0.0314548802946593,0.0100331491712707,"County"
"323",21151,"Kentucky","Madison County",92701,0.138103918047844,0.0706745452025839,0.364659975082861,0.336816420266973,0.385990070313998,0.513006321446664,0.858577577372412,0.0427503478926872,0.0330525021305056,0.011499336576736,"County"
"324",21185,"Kentucky","Oldham County",67607,0.144842105226953,0.0688254205785525,0.39034957883689,0.334059927774344,0.343573760759869,0.476192641775433,0.855473545638765,0.0331918292484506,0.0478500746964072,0.0176608931027852,"County"
"325",21195,"Kentucky","Pike County",58669,0.299174000247442,0.0531620881734387,0.193479125248509,0.178074777250396,0.431587682094781,0.514698220078323,0.948286147710034,0.00845420920758833,0.0118461197566006,0.00659632855511429,"County"
"326",21199,"Kentucky","Pulaski County",65034,0.303240836951348,0.0615809422780356,0.182139642535682,0.155219476208041,0.217057855341846,0.513348873348873,0.916443706368976,0.0106867177168866,0.0288618261217209,0.0069655872312944,"County"
"327",21209,"Kentucky","Scott County",57155,0.195659984733503,0.0863015115939021,0.372944166019623,0.338838618993236,0.393885281385281,0.507179834269303,0.834642638439332,0.0516315283002362,0.0542909631703263,0.0108301985828012,"County"
"328",21227,"Kentucky","Warren County",134554,0.0355547714105269,0.0610340288727126,0.41420674405749,0.371743465018953,0.406767193821258,0.510470105400616,0.726429537583424,0.0961175438857262,0.0701651381601439,0.0595151389033399,"County"
"329",22001,"Louisiana","Acadia Parish",57576,0.34084953328465,0.0634401428013388,0.194122472270766,0.210373134328358,0.256194670581432,0.512592663752662,0.766204668611922,0.173492427400306,0.0285014589412255,0.00286577740725302,"County"
"330",22005,"Louisiana","Ascension Parish",126500,0.235245183149769,0.0596383184755934,0.333939036767835,0.313118835401661,0.293328131096371,0.505921341195965,0.629604743083004,0.241272727272727,0.0820790513833992,0.0137707509881423,"County"
"331",22015,"Louisiana","Bossier Parish",128746,0.325442866570647,0.0570895258935604,0.309591206528932,0.286473775687557,0.303168195718654,0.506739183708962,0.613471486492784,0.233785904028086,0.0795131499231044,0.0195345874823295,"County"
"332",22017,"Louisiana","Caddo Parish",237848,0.111586093993978,0.0497905600976352,0.526326576422709,0.512433750577685,0.503539237154351,0.526316859956637,0.427697521105916,0.484754969560391,0.0352367898826141,0.014008946890451,"County"
"333",22019,"Louisiana","Calcasieu Parish",216785,0.23572388350971,0.0504749239234859,0.32057546145494,0.635048231511254,0.367082827994578,0.511960678309088,0.632469958714856,0.254920774038794,0.0525128583619715,0.0182900108402334,"County"
"334",22019,"Louisiana","Calcasieu Parish",216785,0.23572388350971,0.0504749239234859,0.32057546145494,0.326711145899338,0.367082827994578,0.511960678309088,0.632469958714856,0.254920774038794,0.0525128583619715,0.0182900108402334,"County"
"335",22019,"Louisiana","Calcasieu Parish",216785,0.23572388350971,0.0504749239234859,0.633284241531664,0.635048231511254,0.367082827994578,0.511960678309088,0.632469958714856,0.254920774038794,0.0525128583619715,0.0182900108402334,"County"
"336",22019,"Louisiana","Calcasieu Parish",216785,0.23572388350971,0.0504749239234859,0.633284241531664,0.326711145899338,0.367082827994578,0.511960678309088,0.632469958714856,0.254920774038794,0.0525128583619715,0.0182900108402334,"County"
"337",22033,"Louisiana","East Baton Rouge Parish",456781,0.0295071663253388,0.0459807701711959,0.566562253366471,0.548451100870456,0.499708984387492,0.521553171400049,0.418920664388405,0.452472848038776,0.0668832547763589,0.0320065852126074,"County"
"338",22045,"Louisiana","Iberia Parish",69929,0.310620761339724,0.0723692984410005,0.341625875209121,0.338533590709155,0.365340360774998,0.511038157107683,0.551588039297001,0.331221667691516,0.0557279526376754,0.0278282257718543,"County"
"339",22051,"Louisiana","Jefferson Parish",440781,0.082013942325098,0.0448096961044543,0.444822698025411,0.423225406163109,0.347533056479446,0.515488099344602,0.472763118192481,0.267461619262173,0.17935664196052,0.0452197349704275,"County"
"340",22055,"Louisiana","Lafayette Parish",241753,0.154032671957824,0.0499799162730576,0.353686143096503,0.324273441602838,0.327072293716881,0.512375347662756,0.622432813656914,0.25267938763945,0.0661129334486025,0.0221052065537966,"County"
"341",22057,"Louisiana","Lafourche Parish",97557,0.34600181053302,0.0613511213501036,0.192654482925861,0.20858303204398,0.273963935463461,0.508531414359685,0.724930040899167,0.150066115194194,0.0581403692200457,0.00824133583443525,"County"
"342",22063,"Louisiana","Livingston Parish",142282,0.360649096827363,0.0573322218046782,0.144231668901849,0.124610033348872,0.129754436696905,0.508925486582978,0.807382522033708,0.0791948384194768,0.0617857494271939,0.00815985156239018,"County"
"343",22071,"Louisiana","Orleans Parish",383997,-0.345851927322933,0.046193162323525,0.84721346795173,0.846532902051956,0.788563898954523,0.525354040604332,0.316109240436774,0.542381841524804,0.0807740685474105,0.028255429078873,"County"
"344",22073,"Louisiana","Ouachita Parish",160368,0.196157369905732,0.0581652046639807,0.380134373899777,0.369214957226202,0.35930498572536,0.52030946531699,0.54515863513918,0.368421380824105,0.0352813528883568,0.0145477900828095,"County"
"345",22079,"Louisiana","Rapides Parish",130023,0.26800626321084,0.0550705644938016,0.336809518868251,0.332293518081904,0.33204520900856,0.516072382988471,0.58699614683556,0.311360297793467,0.0391469201602793,0.0143282342354814,"County"
"346",22089,"Louisiana","St. Charles Parish",52549,0.309934222960623,0.0584676492336552,0.349587985588414,0.339912629070691,0.323164731352096,0.49963049286567,0.622428590458429,0.24991912310415,0.0788026413442692,0.0113417952767893,"County"
"347",22097,"Louisiana","St. Landry Parish",82540,0.307245161152848,0.0682383025102259,0.420286035982081,0.431320454884044,0.461096717326852,0.517409705189246,0.523685485825054,0.416283014296099,0.0263872062030531,0.00476132784104677,"County"
"348",22099,"Louisiana","St. Martin Parish",51767,0.337172954238206,0.0714863307832596,0.324935146607971,0.337034726554377,0.39691772309222,0.5079840690836,0.635907045028686,0.291672300886665,0.0324337898661309,0.00857689261498638,"County"
"349",22103,"Louisiana","St. Tammany Parish",264570,0.297740532401621,0.0461685270622836,0.274692166623002,0.233638478656686,0.209034829859255,0.514687150947463,0.726250141739426,0.129855992742941,0.078784442680576,0.015130211286238,"County"
"350",22105,"Louisiana","Tangipahoa Parish",133157,0.239876936972477,0.0585927437190114,0.333145185472633,0.332002281802624,0.328722799911083,0.515822712919421,0.599480312713564,0.300690162740224,0.0543869267105747,0.00771270004581058,"County"
"351",22109,"Louisiana","Terrebonne Parish",109580,0.305144595646084,0.0547416232092414,0.245909919406197,0.250546197758827,0.288677130044843,0.506006032805612,0.627870049279066,0.193949625844132,0.0671472896513962,0.0124292754152218,"County"
"352",22113,"Louisiana","Vermilion Parish",57359,0.353931021381715,0.0663346403219758,0.185938602026801,0.194903691813804,0.251562723672281,0.516645786352627,0.767447131226137,0.138269495632769,0.0400285918513224,0.022245855053261,"County"
"353",23001,"Maine","Androscoggin County",111139,0.0650899659578464,0.0573492363378025,0.487554367761882,0.450733223268913,0.577726927187066,0.511412427278303,0.862658472723346,0.0587642501732065,0.0199929817615778,0.00867382287045951,"County"
